Fold,Training Accuracy,Model,Validation Accuracy,Validation Recall Parity,Validation Positive Parity,Validation Accuracy Parity,Validation TNR Parity,Validation Counterfactual Invariance
3,1.0,RPT_RandomForestClassifier_200,0.6253076588967714,1.8435977534143038,2.109312348751413,0.043514017303996066,0.3748365911493587,0.5843347328796873
4,1.0,RPT_RandomForestClassifier_200,0.6280752532561505,1.679415691510249,2.0044341703611614,0.021594064987731754,0.33271797238567746,0.5767004341534009
0,0.9699250841446202,Massage_RandomForestClassifier_200_0.2,0.6171999420877371,1.6732083563130316,1.9327435830956705,0.02716775248273684,0.3162267951739464,0.5970754307224555
1,1.0,Massage_RandomForestClassifier_200_0.2,0.6088026639640944,1.7821218284805367,1.9382797999182053,0.0508991783268713,0.3462390008310262,0.5792674098740408
2,1.0,Massage_RandomForestClassifier_200_0.2,0.6227016070652961,1.6938634553229994,1.939477245199386,0.03692597921913743,0.32720651237639775,0.5789778485594325
3,1.0,Massage_RandomForestClassifier_200_0.2,0.6208194585203417,1.8417474902995297,2.101276096011821,0.040271886245383914,0.36799583845576983,0.5689879832054437
4,1.0,Massage_RandomForestClassifier_200_0.2,0.6273516642547033,1.7106444956912246,2.025650248421449,0.02526862166953925,0.33777547017422405,0.5681620839363242
0,0.9234555390684376,Massage_RandomForestClassifier_200_0.5,0.6166208194585203,1.580638295903543,1.8017386653701228,0.03171871263694703,0.28771538877731617,0.6077891993629652
1,1.0,Massage_RandomForestClassifier_200_0.5,0.6127117417113074,1.8082078222839202,1.9660292409755478,0.0545096615934203,0.35523750758641287,0.5775300419863906
2,1.0,Massage_RandomForestClassifier_200_0.5,0.625018097582163,1.743185160049768,1.972379082660549,0.04502444980575604,0.34300853540758525,0.5934559142898509
3,1.0,Massage_RandomForestClassifier_200_0.5,0.6235702910091212,1.7857357649654422,2.0483118145138834,0.0382962171625606,0.35474484996396877,0.5808599971043868
4,1.0,Massage_RandomForestClassifier_200_0.5,0.6221418234442836,1.7204423948087988,2.062257056088101,0.017028979030067504,0.33946771278027765,0.5629522431259045
0,0.894321595309616,Massage_RandomForestClassifier_200_0.7,0.6122773997393948,1.5605995559186991,1.762631818726771,0.03214425493497297,0.2784143534439279,0.6089474446213986
1,1.0,Massage_RandomForestClassifier_200_0.7,0.6148834515708701,1.7577462086387874,1.9201454571882428,0.052892281544517306,0.3426192110564444,0.5776748226436949
2,1.0,Massage_RandomForestClassifier_200_0.7,0.6231359490372086,1.6981808643000333,1.9356176113535857,0.039588465894925706,0.32924248115820975,0.5757926740987404
3,1.0,Massage_RandomForestClassifier_200_0.7,0.6221224844360793,1.8006824168409528,2.065712116818159,0.03750881071661527,0.3574036937277797,0.5776748226436949
4,1.0,Massage_RandomForestClassifier_200_0.7,0.6266280752532561,1.7017367935501986,2.0359305935763317,0.020167811430523486,0.3364293681012269,0.5667149059334298
0,0.7067062357497014,RPT_XGBClassifier_50,0.6060518314753149,1.05038624185665,1.005393946760666,0.042641485493985276,0.03436362302493423,0.7713913421166932
1,0.7124968332669828,RPT_XGBClassifier_50,0.6109743738236572,1.0170484297372893,1.0029454714000208,0.0492817982779683,0.011580507789922145,0.7936875633415376
2,0.7021099489703594,RPT_XGBClassifier_50,0.6076444187056609,1.0478717639043726,1.0019009357143263,0.04631741364045927,0.032748380058098214,0.7902128275662371
3,0.7166226339980457,RPT_XGBClassifier_50,0.610829593166353,1.0046043125140138,1.0345041369377055,0.03764288053499565,0.003169390355921342,0.8197480816562908
4,0.7090632691472419,RPT_XGBClassifier_50,0.6115774240231548,1.0454228689301444,1.0280390400508228,0.013840130066509304,0.031335333256413245,0.8125904486251809
0,0.700228004777243,Massage_XGBClassifier_50_0.2,0.6396409439698856,1.9271891211165415,2.300255928653469,0.04564253470951374,0.4292927208757081,0.6371796727957145
1,0.7228837175636061,Massage_XGBClassifier_50_0.2,0.6331258143911973,2.1352503695211507,2.4718274500559847,0.05887159119745533,0.47391629516287787,0.5960619661213262
2,0.7137635264738881,Massage_XGBClassifier_50_0.2,0.6442739250036195,1.9825258397132801,2.3424498266799385,0.05662480786633983,0.4501874248853491,0.6015636310988852
3,0.7274438131084652,Massage_XGBClassifier_50_0.2,0.6370348921384104,2.009487482097376,2.418820136318911,0.041346184703552,0.4464842489766738,0.6099609092225279
4,0.7169176198059939,Massage_XGBClassifier_50_0.2,0.6448625180897251,2.0968242016211187,2.647250618497721,0.03314339738872518,0.4761932233375639,0.5670043415340087
0,0.6834352719771272,Massage_XGBClassifier_50_0.5,0.6231359490372086,1.7653092676565603,1.9049013564839936,0.08703345289510278,0.3946662142623517,0.6882872448240915
1,0.7228837175636061,Massage_XGBClassifier_50_0.5,0.6331258143911973,2.1352503695211507,2.4718274500559847,0.05887159119745533,0.47391629516287787,0.5960619661213262
2,0.7137635264738881,Massage_XGBClassifier_50_0.5,0.6442739250036195,1.9825258397132801,2.3424498266799385,0.05662480786633983,0.4501874248853491,0.6015636310988852
3,0.7274438131084652,Massage_XGBClassifier_50_0.5,0.6370348921384104,2.009487482097376,2.418820136318911,0.041346184703552,0.4464842489766738,0.6099609092225279
4,0.7169176198059939,Massage_XGBClassifier_50_0.5,0.6448625180897251,2.0968242016211187,2.647250618497721,0.03314339738872518,0.4761932233375639,0.5670043415340087
0,0.6834352719771272,Massage_XGBClassifier_50_0.7,0.6231359490372086,1.7653092676565603,1.9049013564839936,0.08703345289510278,0.3946662142623517,0.6882872448240915
1,0.7228837175636061,Massage_XGBClassifier_50_0.7,0.6331258143911973,2.1352503695211507,2.4718274500559847,0.05887159119745533,0.47391629516287787,0.5960619661213262
2,0.7137635264738881,Massage_XGBClassifier_50_0.7,0.6442739250036195,1.9825258397132801,2.3424498266799385,0.05662480786633983,0.4501874248853491,0.6015636310988852
3,0.7274438131084652,Massage_XGBClassifier_50_0.7,0.6370348921384104,2.009487482097376,2.418820136318911,0.041346184703552,0.4464842489766738,0.6099609092225279
4,0.7169176198059939,Massage_XGBClassifier_50_0.7,0.6448625180897251,2.0968242016211187,2.647250618497721,0.03314339738872518,0.4761932233375639,0.5670043415340087
0,0.7545872389707213,RPT_XGBClassifier_100,0.6060518314753149,1.0230629392234518,1.031048148763075,0.0433156186711563,0.01574474003564208,0.7863037498190242
1,0.7587492309362672,RPT_XGBClassifier_100,0.6102504705371362,1.0228990056882674,1.0373166469861508,0.05163252700387333,0.015314161532847592,0.8093238743303894
2,0.7522348087293258,RPT_XGBClassifier_100,0.6072100767337484,1.003207892275733,1.049825297042309,0.04704462604851478,0.002199391025168196,0.8175763717967279
3,0.7660960515363179,RPT_XGBClassifier_100,0.6054727088460982,1.0230086013513993,1.0605613815123474,0.03446241965960384,0.01506487585929206,0.8346604893586217
4,0.7612928912697263,RPT_XGBClassifier_100,0.6195369030390738,1.0162702345556658,1.0548734249804732,0.01932192584477932,0.011364947502019218,0.8144717800289436
0,0.7424993666533966,Massage_XGBClassifier_100_0.2,0.6436948023744028,1.764300499626411,2.1592819359957685,0.030639143059317364,0.37443869768693006,0.6652671203127262
1,0.7627664579638811,Massage_XGBClassifier_100_0.2,0.6325466917619806,2.094565298130391,2.374043510008229,0.06482827877478836,0.4580830585235494,0.6202403358911249
2,0.7603054540190366,Massage_XGBClassifier_100_0.2,0.6422469958013609,1.83619705709967,2.1527711003296455,0.0523351478472196,0.39992033165636387,0.6503547126103952
3,0.7677246570880533,Massage_XGBClassifier_100_0.2,0.6326914724192848,1.9504161005024154,2.282577696754779,0.04632803356404558,0.42132848582027405,0.6393513826552772
4,0.7635731866222673,Massage_XGBClassifier_100_0.2,0.6403762662807525,2.0006114071097914,2.4779074810102246,0.03202964966230515,0.4405984385215953,0.6028943560057887
0,0.7084434150048858,Massage_XGBClassifier_100_0.5,0.6258867815259881,1.589935214280568,1.7970778264118714,0.05867506039089376,0.3253902751412999,0.7049370204140727
1,0.7627664579638811,Massage_XGBClassifier_100_0.5,0.6325466917619806,2.094565298130391,2.374043510008229,0.06482827877478836,0.4580830585235494,0.6202403358911249
2,0.7603054540190366,Massage_XGBClassifier_100_0.5,0.6422469958013609,1.83619705709967,2.1527711003296455,0.0523351478472196,0.39992033165636387,0.6503547126103952
3,0.7677246570880533,Massage_XGBClassifier_100_0.5,0.6326914724192848,1.9504161005024154,2.282577696754779,0.04632803356404558,0.42132848582027405,0.6393513826552772
4,0.7635731866222673,Massage_XGBClassifier_100_0.5,0.6403762662807525,2.0006114071097914,2.4779074810102246,0.03202964966230515,0.4405984385215953,0.6028943560057887
0,0.7084434150048858,Massage_XGBClassifier_100_0.7,0.6258867815259881,1.589935214280568,1.7970778264118714,0.05867506039089376,0.3253902751412999,0.7049370204140727
1,0.7627664579638811,Massage_XGBClassifier_100_0.7,0.6325466917619806,2.094565298130391,2.374043510008229,0.06482827877478836,0.4580830585235494,0.6202403358911249
2,0.7603054540190366,Massage_XGBClassifier_100_0.7,0.6422469958013609,1.83619705709967,2.1527711003296455,0.0523351478472196,0.39992033165636387,0.6503547126103952
3,0.7677246570880533,Massage_XGBClassifier_100_0.7,0.6326914724192848,1.9504161005024154,2.282577696754779,0.04632803356404558,0.42132848582027405,0.6393513826552772
4,0.7635731866222673,Massage_XGBClassifier_100_0.7,0.6403762662807525,2.0006114071097914,2.4779074810102246,0.03202964966230515,0.4405984385215953,0.6028943560057887
0,0.8275487676884659,RPT_XGBClassifier_200,0.6043144635876647,1.0069447303770191,1.0634537789560607,0.038766903350169635,0.004640201014241563,0.8110612422180397
1,0.8295754768195143,RPT_XGBClassifier_200,0.605327928188794,1.0148031969749054,1.0400222335043154,0.03976410092986571,0.009713138709086189,0.823946720718112
2,0.8251239549781043,RPT_XGBClassifier_200,0.599826263211235,1.0222005429250085,1.0658146782610596,0.04720432028362165,0.014849861488300031,0.8339365860721007
3,0.8330860265643661,RPT_XGBClassifier_200,0.5918633270595048,1.013217317116702,1.0545344437923758,0.027194327580413846,0.008546028329798117,0.8549297813812075
4,0.834117561893731,RPT_XGBClassifier_200,0.608972503617945,1.0393107476635515,1.135808921028034,0.0073577099603980844,0.025883619860774587,0.832561505065123
0,0.7968586008468749,Massage_XGBClassifier_200_0.2,0.6279137107282468,1.6450119329538793,1.8900740649757415,0.0407243003196448,0.3203366438324759,0.7157955697118865
1,0.8259925446056965,Massage_XGBClassifier_200_0.2,0.6227016070652961,1.853294051002474,2.0682445990948684,0.054678441948803336,0.38223266637965714,0.6610684812509049
2,0.8248706163367232,Massage_XGBClassifier_200_0.2,0.6341392789923266,1.7672375518902481,2.0742652451802175,0.04060002630488935,0.36608436143704143,0.6858259736499204
3,0.8303716839781405,Massage_XGBClassifier_200_0.2,0.6261763428405965,1.83735887700083,2.120655938565544,0.0414494194303221,0.3789070301444001,0.6755465469813233
4,0.8319458520341683,Massage_XGBClassifier_200_0.2,0.630246020260492,1.8881065164511588,2.2264923611328933,0.03892158037881499,0.40019614630206535,0.6393632416787265
