Fold,Epoch,Training Accuracy,Model,Validation Accuracy,Validation Recall Parity,Validation Positive Parity,Validation Accuracy Parity,Validation TNR Parity,Validation Counterfactual Invariance
0,1,1.0,Regularized_Selection_0.5,0.9849548645937813,1.0002164970772895,1.4020319303338171,0.01333681358291694,0.00021505376344088667,0.9989969909729187
0,2,1.0,Regularized_Selection_0.5,0.9869608826479438,1.006831906264083,1.2985275475377864,0.01390515100935863,0.006746773475745482,1.0
0,3,1.0,Regularized_Selection_0.5,0.9879638916750251,1.0031645569620253,1.303912087912088,0.00810306198655708,0.003154574132492094,1.0
0,4,1.0,Regularized_Selection_0.5,0.991008991008991,1.0,1.461818181818182,0.006519742883379198,0.0,1.0
0,0,1.0,Regularized_Selection_0.7,0.9939819458375125,1.0033333333333334,1.3344847438111687,0.010362694300518172,0.0033222591362126463,1.0
0,1,1.0,Regularized_Selection_0.7,0.9849548645937813,1.0002164970772895,1.4020319303338171,0.01333681358291694,0.00021505376344088667,0.9989969909729187
0,2,1.0,Regularized_Selection_0.7,0.9869608826479438,1.006831906264083,1.2985275475377864,0.01390515100935863,0.006746773475745482,1.0
0,3,1.0,Regularized_Selection_0.7,0.9879638916750251,1.0031645569620253,1.303912087912088,0.00810306198655708,0.003154574132492094,1.0
0,4,1.0,Regularized_Selection_0.7,0.991008991008991,1.0,1.461818181818182,0.006519742883379198,0.0,1.0
0,0,0.9967434869739479,Decoupled_Classifier_0.2,0.9919759277833501,1.0033333333333334,1.3432354634427173,0.013816925734024155,0.0033222591362126463,1.0
0,1,0.9902304609218436,Decoupled_Classifier_0.2,0.9849548645937813,1.0135135135135136,1.366306967453373,0.01333681358291694,0.013333333333333308,0.9919759277833501
0,2,0.9919839679358717,Decoupled_Classifier_0.2,0.9869608826479438,1.0132244897959184,1.2712244027303754,0.009765576343389593,0.01297730307076106,0.9929789368104313
0,3,0.9902304609218436,Decoupled_Classifier_0.2,0.9859578736208626,1.0031645569620253,1.3005050505050506,0.007385279229939479,0.003154574132492094,0.9979939819458375
0,4,0.9902206619859579,Decoupled_Classifier_0.2,0.989010989010989,1.0061349693251533,1.4530909090909092,0.009825528007346152,0.0060975609756097615,0.995004995004995
0,0,0.9967434869739479,Decoupled_Classifier_0.5,0.9919759277833501,1.0033333333333334,1.3432354634427173,0.013816925734024155,0.0033222591362126463,1.0
0,1,0.9902304609218436,Decoupled_Classifier_0.5,0.9849548645937813,1.0135135135135136,1.366306967453373,0.01333681358291694,0.013333333333333308,0.9919759277833501
0,2,0.9919839679358717,Decoupled_Classifier_0.5,0.9869608826479438,1.0132244897959184,1.2712244027303754,0.009765576343389593,0.01297730307076106,0.9929789368104313
0,3,0.9902304609218436,Decoupled_Classifier_0.5,0.9859578736208626,1.0031645569620253,1.3005050505050506,0.007385279229939479,0.003154574132492094,0.9979939819458375
0,4,0.9902206619859579,Decoupled_Classifier_0.5,0.989010989010989,1.0061349693251533,1.4530909090909092,0.009825528007346152,0.0060975609756097615,0.995004995004995
0,0,0.9967434869739479,Decoupled_Classifier_0.7,0.9919759277833501,1.0033333333333334,1.3432354634427173,0.013816925734024155,0.0033222591362126463,1.0
0,1,0.9902304609218436,Decoupled_Classifier_0.7,0.9849548645937813,1.0135135135135136,1.366306967453373,0.01333681358291694,0.013333333333333308,0.9919759277833501
0,2,0.9904809619238477,Decoupled_Classifier_0.7,0.9849548645937813,1.0100180831826402,1.2871645206329507,0.013178545626665983,0.00986203827325327,0.9969909729187563
0,3,0.9902304609218436,Decoupled_Classifier_0.7,0.9859578736208626,1.0031645569620253,1.3005050505050506,0.007385279229939479,0.003154574132492094,0.9979939819458375
0,4,0.9902206619859579,Decoupled_Classifier_0.7,0.989010989010989,1.0061349693251533,1.4530909090909092,0.009825528007346152,0.0060975609756097615,0.995004995004995
0,0,1.0,RPT_RandomForestClassifier_0,0.9919759277833501,1.0033333333333334,1.3432354634427173,0.013816925734024155,0.0033222591362126463,1.0
0,1,1.0,RPT_RandomForestClassifier_0,0.9869608826479438,1.0064935064935066,1.4111360337775434,0.009906281850498355,0.006451612903225823,1.0
0,2,1.0,RPT_RandomForestClassifier_0,0.9869608826479438,1.006831906264083,1.2985275475377864,0.01390515100935863,0.006746773475745482,1.0
0,3,1.0,RPT_RandomForestClassifier_0,0.9859578736208626,1.0031645569620253,1.3005050505050506,0.007385279229939479,0.003154574132492094,0.9989969909729187
0,4,1.0,RPT_RandomForestClassifier_0,0.9920079920079921,1.0,1.4574545454545453,0.004866850321395777,0.0,1.0
0,0,0.969188376753507,Massage_RandomForestClassifier_0_0.2,0.9919759277833501,1.0033333333333334,1.3432354634427173,0.013816925734024155,0.0033222591362126463,0.9989969909729187
0,1,1.0,Massage_RandomForestClassifier_0_0.2,0.9879638916750251,1.0033444816053512,1.4065839820556802,0.016452465591103804,0.0033333333333332993,1.0
0,2,1.0,Massage_RandomForestClassifier_0_0.2,0.9869608826479438,1.006831906264083,1.2985275475377864,0.01390515100935863,0.006746773475745482,1.0
0,3,1.0,Massage_RandomForestClassifier_0_0.2,0.9869608826479438,1.0031645569620253,1.2965034965034967,0.005675877520537664,0.003154574132492094,1.0
0,4,1.0,Massage_RandomForestClassifier_0_0.2,0.99000999000999,1.0,1.4661818181818183,0.00817263544536273,0.0,1.0
0,0,0.9356212424849699,Massage_RandomForestClassifier_0_0.5,0.9899699097291875,1.0066889632107023,1.3432354634427173,0.01727115716753025,0.006644518272425293,1.0
0,1,1.0,Massage_RandomForestClassifier_0_0.5,0.9859578736208626,1.0101010101010102,1.397479878611954,0.019882997323522278,0.010000000000000009,0.9989969909729187
0,2,1.0,Massage_RandomForestClassifier_0_0.5,0.9869608826479438,1.006831906264083,1.2985275475377864,0.01390515100935863,0.006746773475745482,1.0
0,3,1.0,Massage_RandomForestClassifier_0_0.5,0.9859578736208626,1.0063492063492063,1.2925019425019426,0.007385279229939479,0.006309148264984188,0.9989969909729187
0,4,1.0,Massage_RandomForestClassifier_0_0.5,0.99000999000999,1.0,1.4661818181818183,0.00817263544536273,0.0,1.0
0,0,0.9098196392785571,Massage_RandomForestClassifier_0_0.7,0.9899699097291875,1.0100671140939597,1.3344847438111687,0.01727115716753025,0.009966777408637828,0.9989969909729187
0,1,1.0,Massage_RandomForestClassifier_0_0.7,0.9859578736208626,1.003584229390681,1.4019144580313176,0.015752272520115018,0.003548387096774186,0.9969909729187563
0,2,1.0,Massage_RandomForestClassifier_0_0.7,0.9859578736208626,1.0100180831826402,1.294519746465139,0.01561163565099688,0.00986203827325327,1.0
0,3,1.0,Massage_RandomForestClassifier_0_0.7,0.9849548645937813,1.0031645569620253,1.3045066045066047,0.009094680939341182,0.003154574132492094,1.0
0,4,1.0,Massage_RandomForestClassifier_0_0.7,0.991008991008991,1.0,1.461818181818182,0.006519742883379198,0.0,1.0
0,0,1.0,RPT_XGBClassifier_1,0.9889669007021064,1.0134680134680134,1.3301093839953946,0.01899827288428324,0.013289036544850474,0.9979939819458375
0,1,1.0,RPT_XGBClassifier_1,0.9839518555667001,1.003827227993439,1.3971842908378072,0.015052079449126121,0.0037634408602150726,0.9989969909729187
0,2,1.0,RPT_XGBClassifier_1,0.9809428284854563,1.0042629939334318,1.305431158634023,0.007585760195311542,0.004165554072096178,0.9969909729187563
0,3,1.0,RPT_XGBClassifier_1,0.9869608826479438,1.0063492063492063,1.2885003885003887,0.005675877520537664,0.006309148264984188,1.0
0,4,1.0,RPT_XGBClassifier_1,0.99000999000999,1.0061349693251533,1.462843197071385,0.012350780532598749,0.0060975609756097615,0.999000999000999
0,0,0.9752004008016032,Massage_XGBClassifier_1_0.2,0.9929789368104313,1.0033333333333334,1.3264456790894146,0.007970349802910559,0.0033222591362126463,1.0
0,1,1.0,Massage_XGBClassifier_1_0.2,0.9839518555667001,1.003827227993439,1.3971842908378072,0.015052079449126121,0.0037634408602150726,0.9989969909729187
0,2,1.0,Massage_XGBClassifier_1_0.2,0.9809428284854563,1.0042629939334318,1.305431158634023,0.007585760195311542,0.004165554072096178,0.9969909729187563
0,3,1.0,Massage_XGBClassifier_1_0.2,0.9869608826479438,1.0063492063492063,1.2885003885003887,0.005675877520537664,0.006309148264984188,1.0
0,4,1.0,Massage_XGBClassifier_1_0.2,0.99000999000999,1.0061349693251533,1.462843197071385,0.012350780532598749,0.0060975609756097615,0.999000999000999
0,0,0.9338677354709419,Massage_XGBClassifier_1_0.5,0.9899699097291875,1.0134680134680134,1.3012110494037832,0.009032236738808819,0.013289036544850474,0.9969909729187563
0,1,1.0,Massage_XGBClassifier_1_0.5,0.9839518555667001,1.003827227993439,1.3971842908378072,0.015052079449126121,0.0037634408602150726,0.9989969909729187
0,2,1.0,Massage_XGBClassifier_1_0.5,0.9809428284854563,1.0042629939334318,1.305431158634023,0.007585760195311542,0.004165554072096178,0.9969909729187563
0,3,1.0,Massage_XGBClassifier_1_0.5,0.9869608826479438,1.0063492063492063,1.2885003885003887,0.005675877520537664,0.006309148264984188,1.0
0,4,1.0,Massage_XGBClassifier_1_0.5,0.99000999000999,1.0061349693251533,1.462843197071385,0.012350780532598749,0.0060975609756097615,0.999000999000999
0,0,0.9083166332665331,Massage_XGBClassifier_1_0.7,0.9829488465396189,1.014155110426297,1.281540301069994,0.0046442058986373436,0.013872948756669667,0.9939819458375125
0,1,1.0,Massage_XGBClassifier_1_0.7,0.9839518555667001,1.003827227993439,1.3971842908378072,0.015052079449126121,0.0037634408602150726,0.9989969909729187
0,2,1.0,Massage_XGBClassifier_1_0.7,0.9809428284854563,1.0042629939334318,1.305431158634023,0.007585760195311542,0.004165554072096178,0.9969909729187563
0,3,1.0,Massage_XGBClassifier_1_0.7,0.9869608826479438,1.0063492063492063,1.2885003885003887,0.005675877520537664,0.006309148264984188,1.0
0,4,1.0,Massage_XGBClassifier_1_0.7,0.99000999000999,1.0061349693251533,1.462843197071385,0.012350780532598749,0.0060975609756097615,0.999000999000999
